flight,route,time,dt_seconds,flight_progress,wind_speed,wind_sin,wind_cos,programmed_speed_mps,actual_speed_mps,horizontal_speed_mps,vertical_speed_mps,vertical_speed_abs_mps,relative_air_speed_mps,wind_alignment,wind_cross_component_mps,payload_kg,altitude_m,dynamic_accel_norm,angular_rate_norm,obstacle_agility_index,thermal_load_proxy,vision_energy_proxy_w,communication_energy_proxy_w,route_H,route_R1,route_R2,route_R3,route_R4,route_R5,route_R6,predicted_power_w,predicted_energy_wh,cumulative_energy_wh
999001,R1,79.0,1.0,0.4388888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06854367709133574,0.37399028698196746,14.2,3.9121970860945905,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.3759,0.14454886542426215,12.150329157511392
999001,R1,80.0,1.0,0.4444444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06879385241571817,0.37407784834550134,14.2,3.912223354503651,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,520.12427,0.14447896321614584,12.294808120727538
999001,R1,81.0,1.0,0.45,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06902113032590307,0.3741573956140661,14.2,3.91224721868422,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519.8707,0.14440853542751736,12.439216656155056
999001,R1,82.0,1.0,0.45555555555555555,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06922523391876638,0.37422883187156825,14.2,3.912268649561471,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519.6154,0.14433761596679687,12.583554272121853
999001,R1,83.0,1.0,0.46111111111111114,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06940591452551992,0.37429207008393195,14.2,3.91228762102518,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519.35864,0.1442662896050347,12.727820561726888
999001,R1,84.0,1.0,0.4666666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0695629520146761,0.3743470332051366,14.2,3.9123041099615414,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,519.10046,0.14419457329644098,12.872015135023329
999001,R1,85.0,1.0,0.4722222222222222,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06969615506024415,0.37439365427108545,14.2,3.912318096281326,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,518.84125,0.14412256876627605,13.016137703789605
999001,R1,86.0,1.0,0.4777777777777778,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0698053613748314,0.37443187648119103,14.2,3.9123295629443575,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,518.5812,0.14405032687717015,13.160188030666776
999001,R1,87.0,1.0,0.48333333333333334,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06989043790736546,0.3744616532675779,14.2,3.912338495980274,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,518.3205,0.14397791544596353,13.30416594611274
999001,R1,88.0,1.0,0.4888888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06995128100519649,0.3744829483518188,14.2,3.9123448845055457,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,518.05945,0.14390540228949653,13.448071348402236
999001,R1,89.0,1.0,0.49444444444444446,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06998781654038191,0.3744957357891337,14.2,3.9123487207367402,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517.79834,0.14383287217881943,13.591904220581055
999001,R1,90.0,1.0,0.5,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.07,0.3745,14.2,3.9123500000000004,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517.5375,0.14376040988498265,13.735664630466038
999001,R1,91.0,1.0,0.5055555555555555,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06998781654038191,0.3744957357891337,14.2,3.9123487207367402,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517.27704,0.1436880662706163,13.879352696736655
999001,R1,92.0,1.0,0.5111111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06995128100519649,0.3744829483518188,14.2,3.9123448845055457,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,517.0174,0.1436159430609809,14.022968639797636
999001,R1,93.0,1.0,0.5166666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06989043790736546,0.3744616532675779,14.2,3.912338495980274,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.7589,0.1435441419813368,14.166512781778973
999001,R1,94.0,1.0,0.5222222222222223,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0698053613748314,0.37443187648119103,14.2,3.9123295629443575,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.50183,0.1434727308485243,14.309985512627497
999001,R1,95.0,1.0,0.5277777777777778,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06969615506024415,0.37439365427108545,14.2,3.912318096281326,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.24646,0.14340179443359374,14.45338730706109
999001,R1,96.0,1.0,0.5333333333333333,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06956295201467612,0.3743470332051366,14.2,3.9123041099615414,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.9932,0.14333145141601564,14.596718758477106
999001,R1,97.0,1.0,0.5388888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06940591452551995,0.37429207008393195,14.2,3.91228762102518,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.7424,0.1432617696126302,14.739980528089736
999001,R1,98.0,1.0,0.5444444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06922523391876638,0.37422883187156825,14.2,3.912268649561471,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.49426,0.14319285074869792,14.883173378838434
999001,R1,99.0,1.0,0.55,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06902113032590307,0.3741573956140661,14.2,3.91224721868422,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.2493,0.14312481350368925,15.026298192342123
999001,R1,100.0,1.0,0.5555555555555556,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06879385241571817,0.37407784834550134,14.2,3.912223354503651,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.0078,0.14305772569444444,15.169355918036567
999001,R1,101.0,1.0,0.5611111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06854367709133574,0.37399028698196746,14.2,3.9121970860945905,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.7701,0.14299168904622395,15.312347607082792
999001,R1,102.0,1.0,0.5666666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06827090915285203,0.3738948182034982,14.2,3.9121684454610497,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.5365,0.1429268052842882,15.45527441236708
999001,R1,103.0,1.0,0.5722222222222222,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06797588092598333,0.37379155832409416,14.2,3.9121374674972285,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.3075,0.14286319308810763,15.598137605455188
999001,R1,104.0,1.0,0.5777777777777777,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06765895185717855,0.3736806331500125,14.2,3.912104189945004,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,514.0834,0.14280093722873263,15.74093854268392
999001,R1,105.0,1.0,0.5833333333333334,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06732050807568878,0.37356217782649104,14.2,3.9120686533479474,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.86444,0.14274012247721354,15.883678665161135
999001,R1,106.0,1.0,0.5888888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06696096192312853,0.373436336673095,14.2,3.9120309010019287,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.65106,0.14268085055881077,16.026359515719946
999001,R1,107.0,1.0,0.5944444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06658075145110084,0.37330326300788524,14.2,3.9119909789023657,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.4436,0.14262322319878473,16.168982738918732
999001,R1,108.0,1.0,0.6,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06618033988749895,0.3731631189606246,14.2,3.9119489356881876,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.2423,0.1425673082139757,16.31155004713271
999001,R1,109.0,1.0,0.6055555555555555,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06576021507213445,0.373016075275247,14.2,3.9119048225825743,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,513.04755,0.1425132073296441,16.45406325446235
999001,R1,110.0,1.0,0.6111111111111112,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06532088886237956,0.3728623111018328,14.2,3.91185869333055,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.8596,0.14246100531684028,16.59652425977919
999001,R1,111.0,1.0,0.6166666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06486289650954788,0.3727020137783417,14.2,3.911810604133503,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.67883,0.14241078694661458,16.738935046725807
999001,R1,112.0,1.0,0.6222222222222222,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06438679600677302,0.3725353786023705,14.2,3.9117606135807113,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.5054,0.14236260308159723,16.881297649807404
999001,R1,113.0,1.0,0.6277777777777778,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06389316740917994,0.372362608593213,14.2,3.911708782577964,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.3396,0.1423165554470486,17.023614205254454
999001,R1,114.0,1.0,0.6333333333333333,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.06338261212717716,0.372183914244512,14.2,3.911655174273354,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.1817,0.14227269490559896,17.165886900160054
999001,R1,115.0,1.0,0.6388888888888888,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0628557521937308,0.3719995132678057,14.2,3.911599853980342,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.0319,0.14223108927408853,17.30811798943414
999001,R1,116.0,1.0,0.6444444444444445,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.062313229506513156,0.3718096303272796,14.2,3.9115428890981843,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.89038,0.1421917724609375,17.450309761895078
999001,R1,117.0,1.0,0.65,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.061755705045849464,0.3716144967660473,14.2,3.9114843490298146,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.7573,0.14215480380588108,17.592464565700958
999001,R1,118.0,1.0,0.6555555555555556,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.061183858069414954,0.37141435032429515,14.2,3.911424305097289,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.6328,0.14212022569444444,17.734584791395402
999001,R1,119.0,1.0,0.6611111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0605983852846641,0.3712094348496324,14.2,3.91136283045489,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.51706,0.14208807203504775,17.87667286343045
999001,R1,120.0,1.0,0.6666666666666666,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.060000000000000005,0.371,14.2,3.9113,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.41016,0.1420583767361111,18.01873124016656
999001,R1,121.0,1.0,0.6722222222222223,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.059389431255717814,0.37078630093950116,14.2,3.9112358902818505,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.31213,0.1420311482747396,18.1607623884413
999001,R1,122.0,1.0,0.6777777777777778,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.058767422935781556,0.3705685980275235,14.2,3.911170579408257,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.22302,0.1420063951280382,18.302768783569338
999001,R1,123.0,1.0,0.6833333333333333,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.058134732861516006,0.3703471565015306,14.2,3.9111041469504593,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.14288,0.14198413425021703,18.444752917819553
999001,R1,124.0,1.0,0.6888888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05749213186831824,0.3701222461539113,14.2,3.9110366738461737,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.07166,0.14196434868706598,18.586717266506618
999001,R1,125.0,1.0,0.6944444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05684040286651339,0.3698941410032797,14.2,3.910968242300984,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.00934,0.14194703843858508,18.7286643049452
999001,R1,126.0,1.0,0.7,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.056180339887498945,0.3696631189606246,14.2,3.910898935688188,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.95587,0.14193218655056425,18.870596491495768
999001,R1,127.0,1.0,0.7055555555555556,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05551274711633998,0.3694294614907189,14.2,3.910828838447216,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.91116,0.14191976759168837,19.012516259087455
999001,R1,128.0,1.0,0.7111111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05483843791199336,0.3691934532691976,14.2,3.9107580359807597,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.87506,0.1419097391764323,19.15442599826389
999001,R1,129.0,1.0,0.7166666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05415823381635519,0.36895538183572424,14.2,3.9106866145507175,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.84744,0.14190206739637587,19.296328065660266
999001,R1,130.0,1.0,0.7222222222222222,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05347296355333861,0.3687155372436685,14.2,3.910614661173101,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.82816,0.14189670986599393,19.43822477552626
999001,R1,131.0,1.0,0.7277777777777777,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05278346201920132,0.36847421170672046,14.2,3.9105422635120166,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.81702,0.14189361572265624,19.580118391248913
999001,R1,132.0,1.0,0.7333333333333333,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05209056926535308,0.3682316992428735,14.2,3.910469509772862,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.8138,0.1418927256266276,19.722011116875542
999001,R1,133.0,1.0,0.7388888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05139512947488251,0.36798829531620886,14.2,3.9103964885948628,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.81827,0.14189396328396267,19.863905080159505
999001,R1,134.0,1.0,0.7444444444444445,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05069798993405002,0.3677442964769175,14.2,3.9103232889430757,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.83026,0.14189729478624133,20.005802374945745
999001,R1,135.0,1.0,0.75,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.05,0.3675,14.2,3.9102500000000004,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.8494,0.1419026099310981,20.147704984876842
999001,R1,136.0,1.0,0.7555555555555555,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04930201006594999,0.3672557035230825,14.2,3.910176711056925,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.8755,0.14190985785590277,20.289614842732746
999001,R1,137.0,1.0,0.7611111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04860487052511749,0.3670117046837911,14.2,3.9101035114051377,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.90823,0.14191895378960503,20.431533796522352
999001,R1,138.0,1.0,0.7666666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.047909430734646916,0.36676830075712635,14.2,3.9100304902271383,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.94733,0.1419298129611545,20.573463609483507
999001,R1,139.0,1.0,0.7722222222222223,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04721653798079869,0.36652578829327953,14.2,3.9099577364879843,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,510.99243,0.14194234212239584,20.715405951605902
999001,R1,140.0,1.0,0.7777777777777778,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.046527036446661396,0.3662844627563315,14.2,3.9098853388268995,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.04327,0.1419564649793837,20.857362416585286
999001,R1,141.0,1.0,0.7833333333333333,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.045841766183644814,0.36604461816427564,14.2,3.909813385449283,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.0995,0.14197207980685764,20.999334496392144
999001,R1,142.0,1.0,0.7888888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04516156208800665,0.36580654673080226,14.2,3.909741964019241,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.16083,0.14198911878797743,21.141323615180124
999001,R1,143.0,1.0,0.7944444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04448725288366003,0.36557053850928095,14.2,3.9096711615527844,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.22693,0.14200748019748263,21.283331095377605
999001,R1,144.0,1.0,0.8,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04381966011250106,0.3653368810393754,14.2,3.909601064311813,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.29742,0.14202706231011283,21.425358157687718
999001,R1,145.0,1.0,0.8055555555555556,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04315959713348662,0.36510585899672027,14.2,3.9095317576990163,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.372,0.14204778035481772,21.567405938042537
999001,R1,146.0,1.0,0.8111111111111111,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04250786813168176,0.36487775384608856,14.2,3.9094633261538267,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.45047,0.14206957499186199,21.7094755130344
999001,R1,147.0,1.0,0.8166666666666667,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04186526713848401,0.3646528434984694,14.2,3.909395853049541,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.53238,0.14209232754177517,21.851567840576173
999001,R1,148.0,1.0,0.8222222222222222,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04123257706421845,0.3644314019724764,14.2,3.9093294205917433,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.61743,0.14211595323350695,21.99368379380968
999001,R1,149.0,1.0,0.8277777777777777,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.04061056874428219,0.3642136990604987,14.2,3.90926410971815,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.70532,0.14214036729600693,22.13582416110569
999001,R1,150.0,1.0,0.8333333333333334,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.039999999999999994,0.364,14.2,3.9092000000000002,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.79584,0.14216551038953992,22.277989671495227
999001,R1,151.0,1.0,0.8388888888888889,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.0394016147153359,0.36379056515036756,14.2,3.9091371695451107,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.88858,0.14219127231174045,22.42018094380697
999001,R1,152.0,1.0,0.8444444444444444,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,0.35,0.03881614193058506,0.3635856496757047,14.2,3.909075694902712,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,511.98334,0.14221759372287326,22.56239853752984
999001,R1,153.0,1.0,0.85,5.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.25,50.0,2.761761982573141,0.038244294954150534,2.8673836224278277,19.023523965146282,4.660215086728348,1.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,441.14502,0.122540283203125,22.684938820732967
999001,R1,154.0,1.0,0.8555555555555555,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,2.761761982573141,0.03768677049348684,3.1658438725680123,11.632458299490713,4.0262245669984615,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,592.2003,0.16450008816189235,22.84943890889486
999001,R1,155.0,1.0,0.8611111111111112,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.037144247806269216,0.6630004867321941,9.717232264636994,3.275371551247716,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.2168,0.14311577690972221,22.992554685804585
999001,R1,156.0,1.0,0.8666666666666667,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.03661738787282283,0.662816085755488,9.717232264636994,3.2753162309547044,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.47687,0.14318801879882812,23.135742704603413
999001,R1,157.0,1.0,0.8722222222222222,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.03610683259082005,0.662637391406787,9.717232264636994,3.2752626226500943,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,515.7511,0.14326419406467014,23.279006898668083
999001,R1,158.0,1.0,0.8777777777777778,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.03561320399322698,0.6624646213976294,9.717232264636994,3.2752107916473467,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.03894,0.14334415011935764,23.42235104878744
999001,R1,159.0,1.0,0.8833333333333333,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.035137103490452126,0.6622979862216583,9.717232264636994,3.275160801094555,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.3397,0.14342770046657985,23.565778749254022
999001,R1,160.0,1.0,0.8888888888888888,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.03467911113762044,0.6621376888981672,9.717232264636994,3.275112711897508,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.65283,0.1435146755642361,23.70929342481826
999001,R1,161.0,1.0,0.8944444444444445,5.0,0.0,1.0,8.0,3.176476034853718,2.8,-1.5,1.5,2.6627053911388696,1.0,0.0,0.25,50.0,0.35,0.03423978492786556,0.661983924724753,9.717232264636994,3.2750665826454837,1.231764760348537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.9777,0.14360492282443577,23.852898347642697
